stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
63012,902619,LAWRENCEVILLE HWY @ HEBRON HILLS DR,0 LAWRENCEVILLE & HEBRON HILLS,33.840659,-84.234666,,,,,,1
63014,902593,LAWRENCEVILLE HWY @ NORTHLAKE PKY,0 LAWRENCEVILLE HWY & NORTHLAKE PKY,33.837133,-84.238933,,,,,,1
63016,902594,LAWRENCEVILLE HWY @ TERRI LYNN CT,0 LAWRENCEVILLE HWY & TERRI LYNN CT,33.835177,-84.241841,,,,,,1
63018,902595,IDLEWOOD RD @ FELLOWSHIP RD,0 IDLEWOOD RD NE & GLYNBROOK DR NE,33.842637,-84.213379,,,,,,1
63020,902596,IDLEWOOD RD @ ELMDALE DR,0 IDLEWOOD & ELMDALE,33.840782,-84.213654,,,,,,1
63023,902433,IDLEWOOD RD @ BROWNING CHASE DR,0 IDLEWOOD RD & BROWNING CHASE DR,33.837659,-84.21339,,,,,,1
63024,902440,IDLEWOOD RD @ DUESENBERG DR,0 N IDLEWOOD RD NE & N SENTRY DR NE,33.835638,-84.213498,,,,,,1
63025,902441,SARR PKY @ IDLEWOOD RD,0 SARR & IDLEWOOD,33.8339,-84.21359,,,,,,1
63026,902442,SARR PKY @ 4401,4401 N SARR PKY NE,33.834102,-84.210847,,,,,,
63028,902443,SARR PKY @ GREER CIR,0 SARR & GREER,33.83424,-84.208427,,,,,,
63030,902434,E PONCE DE LEON AVE@4352,,33.814328,-84.236478,,,,,,
63032,902435,E PONCE DE LEON AVE@COBBLE MILL LN,0 E PONCE DE LEON AVE & COBBLE MILL LN,33.816073,-84.235246,,,,,,1
63034,902436,E PONCE DE LEON AVE @ CHURCH ST,0 PONCE DE LEON & CHURCH,33.817669,-84.233795,,,,,,
63038,902444,E PONCE DE LEON AVE @ BROCKETT RD,0 PONCE DE LEON & BROCKETT,33.818835,-84.231309,,,,,,
63040,902445,E PONCE DE LEON AVE@BROCKETT RD,0 E PONCE DE LEON AVE & BROCKETT RD,33.819004,-84.230184,,,,,,
63042,902446,E PONCE DE LEON AVE@COUNTRY ADDRESS,0 E PONCE DE LEON AVE & COUNTRY ADDRESS,33.818814,-84.226659,,,,,,
63044,902447,E PONCE DE LEON AVE@IDLEWOOD RD,0 PONCE DE LEON & IDLEWOOD,33.818283,-84.223106,,,,,,
63048,902439,E PONCE DE LEON AVE @ RAYS RD,0 E PONCE DE LEON AVE & RAYS RD,33.817704,-84.216977,,,,,,1
63052,901882,E PONCE DE LEON AVE @ ORCHARD PARK DR,0 E PONCE DE LEON AVE & ORCHARD PARK DR,33.818264,-84.212754,,,,,,
63054,901883,E PONCE DE LEON AVE@HAMBRICK RD,0 E PONCE DE LEON AVE & HAMBRICK RD,33.818862,-84.211361,,,,,,1
63058,901889,E PONCE DE LEON AVE @ 5130,,33.820873,-84.208181,,,,,,
63060,901890,E PONCE DE LEON AVE @ ROADHAVEN DR,0 PONCE DE LEON & ROADHAVEN,33.824036,-84.203201,,,,,,
63064,901891,E PONCE DE LEON AVE @ HAMBRICK RD,0 E PONCE DE LEON AVE & HAMBRICK RD,33.819065,-84.211578,,,,,,1
63066,901892,E PONCE DE LEON AVE @ ORCHARD PARK DR,0 E PONCE DE LEON AVE & ORCHARD PARK DR,33.818157,-84.213212,,,,,,1
63070,901886,E PONCE DE LEON AVE@RAYS RD,0 PONCE DE LEON & RAYS,33.818046,-84.217884,,,,,,1
63074,901888,E PONCE DE LEON AVE@IDLEWOOD RD,0 E PONCE DE LEON AVE & IDLEWOOD RD,33.818416,-84.222677,,,,,,
63076,901893,E PONCE DE LEON AVE@COUNTRY ADDRESS,0 E PONCE DE LEON AVE & COUNTRY ADDRESS,33.818921,-84.226985,,,,,,1
63078,901894,E PONCE DE LEON AVE@4600,,33.819139,-84.229076,,,,,,1
63080,901895,E PONCE DE LEON AVE @ BROCKETT RD,0 E PONCE DE LEON AVE & BROCKETT RD,33.818619,-84.232439,,,,,,1
63082,902112,E PONCE DE LEON AVE @ WETHERBURN DR,0 E PONCE DE LEON AVE & WETHERBURN DR,33.817516,-84.234383,,,,,,1
63084,901995,E PONCE DE LEON AVE @ COBBLE MILL,0 E PONCE DE LEON AVE & COBBLE MILL LN,33.815979,-84.235619,,,,,,
63086,901996,E PONCE DE LEON AVE @ 4352,,33.814677,-84.236401,,,,,,1
63088,901997,E PONCE DE LEON AVE @ W SMITH ST,,33.812666,-84.237754,,,,,,1
63092,902105,E PONCE DE LEON AVE@4700,,33.818711,-84.224694,,,,,,1
63096,902107,E PONCE DE LEON AVE @ 4700,,33.818597,-84.22469,,,,,,
64004,902113,GREER CIR @ 4478,4478 N GREER CIR NE,33.832497,-84.205446,,,,,,
64006,902114,GREER CIR @ ROADHAVEN DR,0 N GREER CIR NE & N ROADHAVEN DR NE,33.832404,-84.203724,,,,,,
64008,902115,MOUNTAIN IND BLVD @ GREER CIR,0 MOUNTAIN INDUSTRIAL BLVD & GREER CIR,33.831781,-84.197946,,,,,,
64010,902116,MOUNTAIN IND BLVD @ LEWIS RD,0 N MOUNTAIN INDUSTRIAL BLVD NE & LEWIS RD,33.829131,-84.196357,,,,,,
64012,902109,MOUNTAIN INDUSTRIAL BLVD @ E PONCE DE LEON AVE,0 MOUNTAIN INDUSTRIAL BLVD & E PONCE DE LEON AVE,33.826246,-84.195958,,,,,,1
64014,902110,N HAIRSTON RD @ STONEGATE IND BLVD,0 HAIRSTON & STONEGATE INDUSTRIAL,33.822705,-84.195269,,,,,,1
64016,902111,N HAIRSTON RD @ SUMMIT LAKE DR,0 N HAIRSTON RD & SUMMIT LAKE DR,33.821091,-84.194449,,,,,,1
64018,902327,N HAIRSTON RD @ WEATHERLY DR,0 N HAIRSTON RD & WEATHERLY DR,33.819005,-84.193778,,,,,,1
64020,902219,N HAIRSTON RD @ CHATFIELD DR N,0 N HAIRSTON RD & CHATFIELD DR,33.817866,-84.193793,,,,,,
64022,902220,N HAIRSTON RD @ CHATFIELD DR S,0 N HAIRSTON RD & CHATFIELD DR,33.815219,-84.193763,,,,,,1
64024,902221,MOUNTAIN INDUSTRIAL BLVD@LEWIS RD,0 N MOUNTAIN INDUSTRIAL BLVD & N HAIRSTON SQ,33.828638,-84.195988,,,,,,1
64026,902222,MOUNTAIN INDUSTRIAL BLVD @ GREER CIR,0 MOUNTAIN INDUSTRIAL & GREER,33.833115,-84.199043,,,,,,1
64028,902328,MOUNTAIN INDUSTRIAL BLVD@HAMMERMILL RD (S),0 MOUNTAIN INDUSTRIAL & HAMMERMILL,33.837257,-84.200757,,,,,,1
64030,902329,MOUNTAIN INDUSTRIAL BLVD@ ROGER MARTEN WAY,0 MOUNTAIN INDUSTRIAL BLVD & HAMMERMILL RD,33.840949,-84.200859,,,,,,1
64032,902330,MOUNTAIN INDUSTRIAL BLVD@2037,2037 N MOUNTAIN INDUSTRIAL BLVD NE,33.842915,-84.200807,,,,,,1
64034,902331,E PONCE DE LEON AVE@KELTON DR,0 E PONCE DE LEON AVE & KELTON DR,33.825517,-84.199186,,,,,,
64038,902336,E PONCE DE LEON AVE @ N HAIRSTON RD,,33.825836,-84.19628,,,,,,
64040,902337,E PONCE DE LEON AVE @ LITTON DR,0 PONCE DE LEON & LITTON,33.825008,-84.19339,,,,,,
64042,901433,E PONCE DE LEON AVE @ STONE RIDGE DR,0 E PONCE DE LEON AVE & STONE RIDGE DR,33.823933,-84.190669,,,,,,
64048,902332,E PONCE DE LEON AVE @ JULIETTE RD,0 E PONCE DE LEON AVE & JULIETTE RD,33.816001,-84.181837,,,,,,1
64054,901608,E PONCE DE LEON AVE @ JULIETTE RD,0 PONCE DE LEON & JULIETTE,33.816246,-84.181656,,,,,,
64056,901609,E PONCE DE LEON AVE @ ROCK MTN BLVD,0 PONCE DE LEON & ROCK MOUNTAIN,33.818722,-84.184166,,,,,,1
64060,901498,E PONCE DE LEON AVE @ 5650,,33.82256,-84.187826,,,,,,1
64062,901499,E PONCE DE LEON AVE @STONE RIDGE DR,0 E PONCE DE LEON AVE & E STONE RIDGE DR,33.823953,-84.190443,,,,,,1
64064,901500,E PONCE DE LEON AVE @ LITTON DR,0 PONCE DE LEON & LITTON,33.825405,-84.193367,,,,,,1
64066,901501,E PONCE DE LEON AVE @ MOUNTAIN INDUSTRIAL BLVD,0 E PONCE DE LEON AVE & MOUNTAIN INDUSTRIAL BLVD,33.82572,-84.194977,,,,,,1
64068,901610,E PONCE DE LEON AVE @ KELTON DR,0 PONCE DE LEON AVE & KELTON DR,33.825699,-84.198845,,,,,,1
64070,901611,E PONCE DE LEON AVE@ROADHAVEN DR,0 E PONCE DE LEON AVE & ROADHAVEN DR,33.823875,-84.203574,,,,,,1
64072,901612,E PONCE DE LEON AVE @ 5130,,33.820891,-84.208333,,,,,,1
64088,901613,N HAIRSTON RD@WEATHERLY DR,0 N HAIRSTON RD & WEATHERLY DR,33.819145,-84.193451,,,,,,1
64094,901618,MOUNTAIN INDUSTRIAL BLVD @ E PONCE DE LEON AVE,0 MOUNTAIN INDUSTRIAL BLVD & E PONCE DE LEON AVE,33.826642,-84.195728,,,,,,1
64098,901664,E PONCE DE LEON AVE @ 5650,,33.822351,-84.187981,,,,,,
64100,901731,E PONCE DE LEON AVE @ BEVERAGE DR,0 PONCE DE LEON & BEVERAGE,33.820843,-84.186472,,,,,,
64102,901732,E PONCE DE LEON AVE @ BEVERAGE DR,0 E PONCE DE LEON AVE & E BEVERAGE DR,33.820713,-84.186221,,,,,,
64108,901845,JULIETTE RD @ 1551,,33.826211,-84.176822,,,,,,1
64110,901846,JULIETTE RD @ STONE MILL DR,0 JULIETTE RD & TREE MOUNTAIN PKY,33.824286,-84.179569,,,,,,
64112,901847,JULIETTE RD @ WOOD BEND DR (N),0 JULIETTE RD & WOOD BEND DR,33.824679,-84.179609,,,,,,0
64114,901734,JULIETTE RD @ STONE MILL WAY,0 JULIETTE RD & STONE MILL WAY,33.818004,-84.180571,,,,,,
64116,901735,JULIETTE RD @ WOOD BEND DR (S),0 JULIETTE RD & WOOD BEND DR,33.817504,-84.181018,,,,,,
64118,901736,JULIETTE RD @ TREE MOUNTAIN PKY,0 JULIETTE & TREE MOUNTAIN,33.821111,-84.180092,,,,,,
64120,901737,JULIETTE RD @ TREE MOUNTAIN PKY,0 JULIETTE RD & TREE MOUNTAIN PKY,33.821118,-84.179923,,,,,,
66003,901848,ATLANTA INDUSTRIAL PKWY @ 3600,,33.79785,-84.4964,,,,,,
66005,901849,ATLANTA INDUSTRIAL PKWY@3555,3555 ATLANTA INDUSTRIAL PKY NW,33.797633,-84.49614,,,,,,
66016,902063,PERRY BLVD NW @ MCCALLIE BLVD NW,0 PERRY BLVD NW & MCCALLIE BLVD NW,33.799352,-84.454537,,,,,,
66018,901954,PERRY BLVD NW @ MARY GEORGE AVE NW,0 PERRY BLVD NW & MARY GEORGE AVE NW,33.802752,-84.458213,,,,,,
66020,901955,PERRY BLVD NW @ 2210,,33.803714,-84.459298,,,,,,
66022,901956,PERRY BLVD NW @ 2250,,33.804814,-84.460453,,,,,,
66024,901957,PERRY BLVD NW @ 2245,,33.805974,-84.463305,,,,,,1
66030,902066,BROWNTOWN RD NW @ HOLLYWOOD RD NW,0 BROWNTOWN & HOLLYWOOD,33.803912,-84.47065,,,,,,
66032,902067,BROWNTOWN RD NW @ 2571,,33.80387,-84.47277,,,,,,
66040,902005,BROWNTOWN RD NW@AUDREY PL,0 BROWNTOWN RD NW & AUDREY PL NW,33.801957,-84.476243,,,,,,
66042,902068,BROWNTOWN RD NW@2741,,33.80165,-84.477863,,,,,,
66044,902069,BROWNTOWN RD NW@2783,,33.801514,-84.479364,,,,,,
66062,902289,PERRY BLVD NW @ MCCALLIE BLVD NW,0 PERRY BLVD NW & MCCALLIE BLVD NW,33.799485,-84.454983,,,,,,1
66064,902180,MCCALLIE BLVD NW@PERRY BLVD NW,0 MCCALLIE BLVD NW & PERRY BLVD NW,33.799342,-84.454863,,,,,,
66066,902181,MCCALLIE BLVD NW @ ABNER PL NW,0 MCCALLIE BLVD NW & ABNER PL NW,33.800038,-84.457377,,,,,,1
66068,902182,MCCALLIE BLVD NW@ABNER PL NW,0 MCCALLIE BLVD NW & ABNER PL NW,33.799867,-84.457551,,,,,,
66070,902183,AJAX DR NW@MCCALLIE BLVD NW,0 AJAX DR NW & MCCALLIE BLVD NW,33.798461,-84.458886,,,,,,
66072,902290,AJAX DR@2208,2208 AJAX DR NW & ADDISON PL NW,33.799301,-84.459878,,,,,,
66074,902291,AJAX DR NW @ ADDISON PL,0 AJAX DR NW & ADDISON PL NW,33.799701,-84.461989,,,,,,
66076,902292,AJAX DR NW @ ABNER TER NW,0 AJAX DR NW & ABNER TER NW,33.800094,-84.462294,,,,,,
66078,902293,ABNER TER NW @ MARY GEORGE AVE NW,0 ABNER TER NW & ABNER TER NW,33.800945,-84.462002,,,,,,
66090,901625,MARY GEORGE AVE NW @ ABNER PL NW,0 MARY GEORGE AVE NW & ABNER PL NW,33.801826,-84.459186,,,,,,
66094,901626,PERRY BLVD NW @ MARY GEORGE AVE NW,0 PERRY & MARY GEORGE,33.80249,-84.458397,,,,,,1
66096,901627,PERRY BLVD NW @ 2210,,33.803696,-84.459396,,,,,,
66098,901517,PERRY BLVD NW @ 2250,,33.80476,-84.460485,,,,,,1
66100,901518,PERRY BLVD NW @ 2221,,33.805439,-84.461291,,,,,,1
66102,901562,PERRY BLVD NW @ 2245,,33.805911,-84.463229,,,,,,1
66108,901628,HOLLYWOOD RD NW@BROWNTOWN RD NW,0 HOLLYWOOD & BROWNTOWN,33.804259,-84.470362,,,,,,1
66128,901863,HOLLYWOOD RD NW@FELKER WARD ST NW,0 HOLLYWOOD & FELKER WARD,33.809219,-84.472084,,,,,,
66130,901864,HOLLYWOOD RD NW @ MAIN ST NW,0 HOLLYWOOD & MAIN,33.810322,-84.471542,,,,,,1
66132,901753,HOLLYWOOD RD NW@SPINK ST NW,0 HOLLYWOOD & SPINK,33.811722,-84.470581,,,,,,1
66134,901754,HOLLYWOOD RD NW@2081,,33.812359,-84.469994,,,,,,1
66136,901799,HOLLYWOOD RD NW@BOLTON RD,0 HOLLYWOOD & BOLTON,33.813374,-84.468697,,,,,,1
66138,901800,HOLLYWOOD RD NW@ARNO DR NW,0 ARNO DR NW & HOLLYWOOD RD NW,33.799111,-84.469953,,,,,,1
66140,901865,HOLLYWOOD RD NW@1730,,33.801231,-84.47023,,,,,,
66142,901866,HIGHTOWER RD NW @ SAINT JAMES AVE NW,0 HIGHTOWER & ST JAMES,33.78569,-84.472565,,,,,,1
66162,901801,MALDO DR NW@CARDO DR NW,0 MALDO & CARDO,33.800739,-84.481819,,,,,,
66164,902081,MALDO DR NW@ARGYLE DR NW,0 MALDO DR NW & ARGYLE DR NW,33.799881,-84.482493,,,,,,
66168,901973,ARGYLE DR NW@CARDO DR NW,0 ARGYLE DR NW & CARDO DR NW,33.799266,-84.480055,,,,,,1
66170,901974,ARGYLE DR NW @ MARCO DR NW,0 ARGYLE DR NW & MARCO DR NW,33.799492,-84.478381,,,,,,
66172,902017,BRIDGEPORT DR NW@ARGYLE DR,0 BRIDGEPORT DR NW & ARGYLE DR NW,33.79953,-84.476717,,,,,,1
66180,902083,HOLLYWOOD RD NW@1730,,33.801856,-84.470324,,,,,,1
66182,902084,HOLLYWOOD RD NW @ ARNO DR NW,0 HOLLYWOOD RD NW & ARNO DR NW,33.799405,-84.470146,,,,,,1
66183,902085,HOLLYWOOD RD NW @ PERRY BLVD NW,0 HOLLYWOOD RD NW & PERRY BLVD NW,33.805499,-84.470636,,,,,,1
66192,902086,DONALD L HOLLOWELL PKY @ WATTS RD NW,0 BANKHEAD & WATTS,33.784344,-84.488571,,,,,,1
66194,902087,DONALD L HOLLOWELL PKY @ HARWELL RD,0 DONALD LEE HOLLOWELL PKY NW & HARWELL RD NW,33.786094,-84.491199,,,,,,1
66196,902135,DONALD L HOLLOWELL PKY @ HARWELL RD NW,0 BANKHEAD & HARWELL,33.786017,-84.491481,,,,,,1
66200,902306,DONALD L HOLLOWELL PKWY @ BOLTON RD NW,0 DONALD LEE HOLLOWELL PKY NW & BOLTON RD NW,33.787924,-84.494542,,,,,,1
66220,902241,HOLLYWOOD RD NW@BOLTON RD NW,0 HOLLYWOOD & BOLTON,33.813315,-84.469148,,,,,,
66222,902242,HOLLYWOOD RD NW@SPINK ST NW,0 HOLLYWOOD & SPINK,33.812328,-84.470604,,,,,,
66224,902243,HOLLYWOOD RD NW@MAIN ST NW,0 HOLLYWOOD RD NW & MAIN ST NW,33.810913,-84.471332,,,,,,1
66228,902310,HOLLYWOOD RD NW@PERRY BLVD NW,0 HOLLYWOOD RD NW & PERRY BLVD NW,33.805356,-84.470701,,,,,,
66240,901459,JAMES JACKSON PKY NW@BROWNTOWN RD N,0 JAMES JACKSON & BROWNTOWN,33.801048,-84.475876,,,,,,
66242,902244,JAMES JACKSON PKWY @ JAMES JACKSON CT,1661 JAMES JACKSON PKY NW & JAMES JACKSON CT,33.799317,-84.475552,,,,,,1
66293,902480,HIGHTOWER RD NW@ETHERIDGE DR NW,0 HIGHTOWER & ETHERIDGE,33.787788,-84.470459,,,,,,
66295,902505,HIGHTOWER RD NW@WEST AVE NW,0 HIGHTOWER & WEST,33.78876,-84.47013,,,,,,1
66300,902481,ATLANTA INDUSTRIAL PKWY @ 3755,3755 ATLANTA INDUSTRIAL PKY NW,33.802832,-84.49509,,,,,,
66303,902483,ATLANTA INDUSTRIAL PKWY NW @ 3201,3201 ATLANTA INDUSTRIAL PKY NW,33.792711,-84.495357,,,,,,
66316,902541,HOLLYWOOD RD NW @ BROOKS AVE NW,0 HOLLYWOOD RD NW & BROOK AVE NW,33.785265,-84.461256,,,,,,
66320,902542,HOLLYWOOD RD NW@ALVIN DR NW,0 HOLLYWOOD RD NW & ALVIN DR NW,33.787991,-84.464415,,,,,,
66322,902543,HOLLYWOOD RD NW@SPRING ST NW,0 HOLLYWOOD RD NW & SPRING ST NW,33.788625,-84.465721,,,,,,
66324,902567,HOLLYWOOD RD NW@SAINT PAUL AVE NW,0 HOLLYWOOD RD NW & ST PAUL AVE NW,33.789886,-84.466311,,,,,,
66328,902568,HIGHTOWER RD NW@ETHERIDGE DR NW,0 HIGHTOWER RD NW & ETHERIDGE DR NW,33.787974,-84.470495,,,,,,1
66330,902569,HIGHTOWER RD @ SAINT JAMES AVE NW,0 HIGHTOWER & ST JAMES,33.785938,-84.472748,,,,,,1
66338,902546,NORTHWEST DR NW@1190,,33.788421,-84.477257,,,,,,1
66340,902547,NORTHWEST DR NW@1285,1291 NORTHWEST DR NW,33.789827,-84.478775,,,,,,1
66342,902571,NORTHWEST DR NW@1341,,33.791595,-84.48053,,,,,,1
66344,902572,NORTHWEST DR NW@1375,,33.792874,-84.481239,,,,,,1
66346,902620,NORTHWEST DR NW@MANGO CIR,0 NORTHWEST DR NW & MANGO CIR NW,33.793669,-84.48272,,,,,,
66348,902621,BOLTON RD NW@PARROTT AVE,0 BOLTON RD NW & PARROTT AVE NW,33.801808,-84.486783,,,,,,
66352,902404,BOLTON RD NW@SAM ST,0 BOLTON RD NW & SAM ST NW,33.802832,-84.484501,,,,,,1
66398,902406,HOLLYWOOD RD NW@SMITH ST NW,0 HOLLYWOOD RD NW & FELKER WARD ST NW,33.809346,-84.472188,,,,,,1
66400,902407,BRIDGEPORT DR NW@MARCO DR NW,0 BRIDGEPORT DR NW & MARCO DR NW,33.79876,-84.477596,,,,,,1
66402,902408,HOLLYWOOD RD NW @ BROWNTOWN RD NW,0 HOLLYWOOD RD NW & BROWNTOWN RD SW,33.803436,-84.470552,,,,,,1
66404,902409,HOLLYWOOD RD@MILTON AVE,0 HOLLYWOOD RD NW & MILTON AVE NW,33.782869,-84.45862,,,,,,1
66410,902601,NORTHWEST DR@1415,,33.794741,-84.484242,,,,,,1
66412,902602,NORTHWEST DR@1514,,33.796426,-84.486118,,,,,,
66416,901998,BOLTON RD@PEYTON RD,0 BOLTON RD NW & PEYTON RD NW,33.808001,-84.480726,,,,,,
66422,901999,HOLLYWOOD RD@ALVIN DR,0 HOLLYWOOD RD NW & ALVIN DR NW,33.787937,-84.464459,,,,,,
66432,901930,AJAX DR NW @ ABNER TER NW,0 AJAX DR NW & ABNER TER NW,33.800256,-84.462218,,,,,,
66448,902004,BOLTON RD@REY ST,0 BOLTON RD NW & REY ST NW,33.802159,-84.485696,,,,,,
66556,901935,BOLTON RD@1051,,33.78414,-84.497262,,,,,,
66558,902117,DONALD L HOLLOWELL PKWY @ BOLTON RD,0 DONALD LEE HOLLOWELL PKY NW & BOLTON RD NW,33.788087,-84.494642,,,,,,
66560,902118,ATLANTA INDUSTRIAL PKWY @ DONALD L HOLLOWELL PKWY,0 ATLANTA INDUSTRIAL PKY NW & DONALD LEE HOLLOWELL PKY NW,33.790946,-84.496365,,,,,,
66562,902159,ATLANTA IND PKWY @ATLANTA IND DRNW,ATLANTA INDUSTRIAL PKY NW & ATLANTA INDUSTRIAL DR NW,33.796792,-84.495921,,,,,,
66568,902223,ATLANTA INDUSTRIAL PKY @ 3710,,33.800932,-84.496495,,,,,,1
66570,902224,ATLANTA INDUSTRIAL PKWY NW @ ATLANTA INDUSTRIAL DR,ATLANTA INDUSTRIAL PKY NW & ATLANTA INDUSTRIAL DR NW,33.796147,-84.495963,,,,,,
66578,902161,HOLLYWOOD RD@SPRING ST,0 HOLLYWOOD RD NW & SPRING ST NW,33.788651,-84.465885,,,,,,1
66590,902273,BRIDGEPORT DR@MARCO DR,0 BRIDGEPORT DR NW & MARCO DR NW,33.800166,-84.476718,,,,,,1
66596,902334,HIGHTOWER RD NW @ 7TH ST NW,0 HAMILTON E HOLMES DR NW & 7TH ST NW,33.784623,-84.473479,,,,,,
66598,901434,HIGHTOWER RD@HOLLYWOOD RD,0 HIGHTOWER & HOLLYWOOD,33.79272,-84.469332,,,,,,
66604,901436,NORTHWEST DR@1304,,33.790817,-84.479996,,,,,,
66608,901503,HIGHTOWER RD@WEST AVE,0 HIGHTOWER RD NW & WEST AVE NW,33.788914,-84.470268,,,,,,
66610,901549,JAMES JACKSON PKY @ NORTHWEST DR,0 JAMES JACKSON & NORTHWEST,33.789043,-84.476591,,,,,,1
66612,901550,HOLLYWOOD RD@GUN CLUB RD,0 HOLLYWOOD & GUN CLUB,33.794225,-84.469621,,,,,,
66614,901437,HOLLYWOOD RD@GUN CLUB RD,0 HOLLYWOOD & GUN CLUB,33.794692,-84.469322,,,,,,1
67002,901440,MARIETTA ST NW @ MARIETTA BLVD NW,W MARIETTA ST NW & MARIETTA BLVD NW,33.786346,-84.42887,,,,,,
67008,901552,PERRY BLVD NW @ JOHNSON RD NW,0 PERRY BLVD NW & JOHNSON RD NW,33.788638,-84.437008,,,,,,
67010,901614,PERRY BLVD @ W HIGHLANDS BLVD NW,0 PERRY BLVD NW & W HIGHLAND DR NW,33.793676,-84.447436,,,,,,1
67028,901615,MARIETTA ST NW@MARIETTA BLVD NW,0 W MARIETTA ST NW & MARIETTA BLVD NW,33.786266,-84.428076,,,,,,
67030,901616,MARIETTA ST NW@ROCKDALE ST NW,0 W MARIETTA ST NW & ROCKDALE ST NW,33.786905,-84.4337,,,,,,1
67032,901617,PERRY BLVD NW @ JOHNSON RD NW,0 PERRY BLVD NW & JOHNSON RD NW,33.78837,-84.436714,,,,,,1
67035,901665,PERRY BLVD NW @ W HIGHLANDS BLVD NW,0 PERRY BLVD NW & WEST HIGHLANDS BLVD,33.793506,-84.447294,,,,,,1
67050,901666,DEFOORS FERRY RD NW @ GLENN AVE NW,0 DEFOORS FERRY RD NW & GLENN AVE NW,33.812752,-84.425532,,,,,,1
67052,901667,DEFOOR AVE NW @ COLLIER RD NW,0 DEFOOR AVE NW & COLLIER RD NW,33.8116,-84.426369,,,,,,1
67055,901668,DEFOOR AVE NW@1990,,33.810012,-84.426911,,,,,,1
67057,901785,DEFOOR AVE NW@RHOMBOID ST NW,0 DEFOOR AVE NW & RHOMBOID ST NW,33.807678,-84.425015,,,,,,
67058,901786,DEFOOR AVE NW@MANTISSA ST NW,0 DEFOOR AVE NW & MANTISSA ST NW,33.805852,-84.424697,,,,,,1
67061,901787,DEFOOR AVE NW@CLAREMONT ST NW,0 DEFOOR AVE NW & CLAREMONT ST NW,33.804727,-84.422433,,,,,,1
67064,901669,DEFOOR AVE NW@TAYLOR ST NW,0 DEFOOR AVE NW & TAYLOR ST NW,33.801936,-84.420025,,,,,,
67066,901670,DEFOOR AVE NW@MARVIN ST NW,0 DEFOOR AVE NW & MARVIN ST NW,33.801194,-84.418936,,,,,,1
67069,901671,BELLEMEADE AVE NW@BUCHANAN ST NW,0 BELLEMEADE & BUCHANAN,33.80037,-84.41332,,,,,,
67071,901898,DEFOOR AVE NW@SPRINGER ST NW,0 DEFOOR AVE NW & SPRINGER ST NW,33.800488,-84.417163,,,,,,1
67072,901899,DEFOOR AVE NW@MARVIN ST NW,0 DEFOOR AVE NW & MARVIN ST NW,33.801328,-84.419013,,,,,,1
67074,901900,DEFOOR AVE NW@TAYLOR ST NW,0 DEFOOR AVE NW & TAYLOR ST NW,33.802026,-84.420036,,,,,,1
67076,901901,DEFOOR AVE NW@HARPER ST NW,0 DEFOOR AVE NW & HARPER ST NW,33.80462,-84.421649,,,,,,1
67080,901851,DEFOOR AVE NW@MANTISSA ST NW,0 DEFOOR AVE NW & MANTISSA ST NW,33.806255,-84.42473,,,,,,1
67082,901852,DEFOOR AVE NW@1981,,33.809726,-84.426497,,,,,,1
67084,901897,DEFOOR AVE NW @ COLLIER RD NW,0 DEFOOR & COLLIER,33.810989,-84.426689,,,,,,1
67086,901902,DEFOORS FERRY RD @ GLENN AVE,DEFOORS FERRY RD NW & GLENN AVE NW,33.812797,-84.425424,,,,,,
67114,902121,W MARIETTA ST NW @ RICE ST NW,0 MARIETTA & RICE,33.785946,-84.426788,,,,,,
67118,902123,W MARIETTA ST NW @ LONGLEY AVE NW,0 MARIETTA & LONGLEY,33.785328,-84.424187,,,,,,1
67120,902124,W MARIETTA ST NW @ HERNDON ST NW,0 MARIETTA & HERNDON,33.785076,-84.421493,,,,,,
67126,902119,HUFF RD NW@BOYD AVE NW,0 HUFF & BOYD,33.789554,-84.419086,,,,,,
67128,902120,HUFF RD NW@ENGLISH ST NW,0 HUFF RD NW & ENGLISH ST NW,33.789629,-84.420521,,,,,,
67130,902125,HUFF RD NW@FAIRMONT AVE NW,0 HUFF RD NW & BOOTH AVE NW,33.789627,-84.422022,,,,,,
67132,902126,HUFF RD NW@MENLO DR NW,0 HUFF RD NW & MENLO DR NW,33.789259,-84.423925,,,,,,1
67134,902127,HUFF RD NW@ELLSWORTH IND BLVD,0 HUFF RD NW & ELLSWORTH DR NW,33.788908,-84.426328,,,,,,1
67135,902128,ELLSWORTH INDUSTRIAL BLVD @ 1320,,33.791051,-84.427208,,,,,,
67137,902230,ELLSWORTH INDUSTRIAL BLVD @ ELAINE AVE NW,0 ELLSWORTH & ELAINE,33.792651,-84.426788,,,,,,
67138,902294,ELLSWORTH INDUSTRIAL BLVD @ 1425,,33.793823,-84.426757,,,,,,
67140,902295,ELLSWORTH INDUSTRIAL BLVD @ 1455,1455 ELLSWORTH DR NW,33.795799,-84.426957,,,,,,
67142,902296,ELLSWORTH INDUSTRIAL BLVD @ 1611,1530 ELLSWORTH,33.797309,-84.426915,,,,,,
67147,901453,ELLSWORTH INDUSTRIAL BLVD @ CHATTAHOOCHEE AVE,0 ELLSWORTH & OLD CHATTAHOOCHEE,33.800198,-84.426944,,,,,,1
