stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
68306,902167,BELLEMEADE AVE NW@HOWELL MILL RD NW,0 BELLEMEADE & HOWELL MILL,33.80048,-84.41582,,,,
68340,901441,HOWELL MILL RD NW@14TH ST NW,0 HOWELL MILL & 14TH,33.78546,-84.411892,,,,
68342,901442,HOWELL MILL RD NW@COLLIER RD NW,0 HOWELL MILL & COLLIER,33.809095,-84.413135,,,,
68344,901443,HOWELL MILL RD NW@CHANNING DR NW,0 HOWELL MILL & CHANNING,33.807879,-84.412891,,,,
68346,901444,HOWELL MILL RD NW@BECK ST NW,0 HOWELL MILL & BECK,33.80703,-84.412964,,,,
68348,901554,HOWELL MILL RD NW@1710,,33.803736,-84.414242,,,,
68350,901555,HOWELL MILL RD NW@RIDGEWAY AVE NW,0 HOWELL MILL & RIDGEWAY,33.802139,-84.415283,,,,
68352,901556,HUFF RD@HOWELL MILL RD,0 HUFF & HOWELL MILL,33.787933,-84.412271,,,,
68354,901557,HUFF RD NW@FOSTER ST NW,0 HUFF & FOSTER,33.787879,-84.413517,,,,
68370,901446,BELLEMEADE AVE@NORTHSIDE DR,0 BELLEMEADE & NORTHSIDE,33.800217,-84.408053,,,,
68900,901789,PEACHTREE ST@15TH ST,0 PEACHTREE & 15TH,33.789283,-84.387125,,,,
69028,901723,PIEDMONT AVE NE@MONROE DR NE,0 PIEDMONT & MONROE,33.79668,-84.36951,,,,
69029,901903,PIEDMONT AVE NE@1502,,33.795393,-84.370546,,,,
69030,901904,PIEDMONT AVE NE@AVERY DR NE,0 PIEDMONT & AVERY,33.79446,-84.3717,,,,
69031,901905,PIEDMONT AVE NE@WESTMINSTER DR NE,0 PIEDMONT & WESTMINSTER,33.793387,-84.372591,,,,
69032,901906,PIEDMONT AVE NE@THE PRADO  NE,0 PIEDMONT & THE PRADO,33.792357,-84.373774,,,,
69034,902006,PIEDMONT AVE NE@15TH ST NE,0 PIEDMONT & 15TH,33.78829,-84.377597,,,,
69056,901945,PIEDMONT CIR NE@MONROE DR NE,0 PIEDMONT & MONROE,33.80987,-84.36758,,,,
69058,902010,MONROE DR@PIEDMONT CIR,0 MONROE DR NE & PIEDMONT CIR NE,33.810541,-84.368207,,,,
69060,902011,MONROE DR NE@MONROE PL NE,0 MONROE & MONROE,33.810707,-84.370766,,,,
69062,902012,MONROE DR NE@2089,,33.810368,-84.372726,,,,
69064,902238,MONROE DR NE@1942,,33.80864,-84.375473,,,,
69068,902231,MONROE DR NE@ROCK SPRINGS RD NE,0 MONROE & ROCK SPRINGS,33.805508,-84.374985,,,,
69070,902232,MONROE DR NE@PIEDMONT WAY NE,0 MONROE & PIEDMONT,33.803837,-84.373924,,,,
69072,902129,MONROE DR NE@MONTGOMERY FERRY DR NE,0 MONROE DR NE & MONTGOMERY FERRY DR NE,33.801769,-84.372271,,,,
69074,902130,MONROE DR NE@1705,,33.800613,-84.371933,,,,
69076,902131,MONROE DR@1644,,33.79915,-84.37102,,,,
69080,902233,MONROE DR NE@PIEDMONT AVE NE,0 MONROE & PIEDMONT,33.796894,-84.369499,,,,
69140,901508,MONROE DR NE@1605,,33.798317,-84.369835,,,,
69142,901690,MONROE DR NE@1642,,33.799614,-84.370644,,,,
69144,901805,MONROE DR NE@1705,,33.800957,-84.371513,,,,
69146,901806,MONROE DR NE@ALLEN RD NE,0 MONROE & ALLEN,33.802185,-84.372406,,,,
69148,901807,MONROE DR NE@PIEDMONT WAY NE,0 MONROE & PIEDMONT,33.803394,-84.373138,,,,
69150,901808,MONROE DR NE@ROCK SPRINGS RD NE,0 MONROE & ROCK SPRINGS,33.805183,-84.374382,,,,
69152,901691,MONROE DR NE@WIMBLEDON RD NE,0 MONROE & WIMBLEDON,33.806396,-84.37487,,,,
69154,901692,MONROE DR NE@1925,,33.808098,-84.375084,,,,
69156,901739,MONROE DR NE@2075,,33.80983,-84.37339,,,,
69158,901740,MONROE DR NE@ARMOUR DR NE,0 MONROE & ARMOUR,33.810169,-84.372063,,,,
69160,901810,MONROE DR NE@MONROE PL NE,0 MONROE & MONROE,33.810318,-84.370735,,,,
69162,901811,MONROE DR NE@PIEDMONT CIR,0 MONROE & PIEDMONT,33.810177,-84.36837,,,,
69164,901812,PIEDMONT CIR NE@1924,,33.80901,-84.367462,,,,
69166,901742,CHESHIRE BRIDGE RD NE@WINDEMERE DR,0 CHESHIRE BRIDGE & WINDEMERE,33.808056,-84.36393,,,,
69168,901743,CHESHIRE BRIDGE RD NE@MANCHESTER ST,0 CHESHIRE BRIDGE & MANCHESTER,33.808456,-84.362869,,,,
69170,901913,CHESHIRE BRIDGE RD NE@LIDDELL DR NE,0 CHESHIRE BRIDGE & LIDDELL,33.809124,-84.36132,,,,
69174,901914,CHESHIRE BRIDGE RD NE@FAULKNER RD N,0 CHESHIRE BRIDGE RD NE & FAULKNER RD NE,33.811342,-84.356512,,,,
69194,901964,CHESHIRE BRIDGE RD NE@FAULKNER RD N,0 CHESHIRE BRIDGE & FAULKNER,33.81158,-84.35641,,,,
69196,902026,CHESHIRE BRIDGE RD NE@1984,,33.81071,-84.35851,,,,
69198,902027,CHESHIRE BRIDGE NE@WELLBOURNE DR NE,0 CHESHIRE BRIDGE RD NE & WELLBOURNE DR NE,33.810016,-84.360048,,,,
69200,902028,CHESHIRE BRIDGE RD NE@MANCHESTER ST,0 CHESHIRE BRIDGE & MANCHESTER,33.80906,-84.36279,,,,
69202,902073,CHESHIRE BRIDGE RD NE@WINDEMERE DR,0 CHESHIRE BRIDGE & WINDEMERE,33.80836,-84.36444,,,,
69204,902140,CHESHIRE BRIDGE RD NE@PIEDMONT RD N,0 CHESHIRE BRIDGE RD NE & UNNAMED,33.807992,-84.365258,,,,
69220,902252,N HIGHLAND AVE NE @ BELLEVUE DR,0 HIGHLAND & BELLEVUE,33.786278,-84.355194,,,,
69222,902253,N HIGHLAND AVE NE @ AMSTERDAM AVE,0 HIGHLAND & AMSTERDAM,33.787361,-84.355347,,,,
69224,902254,N HIGHLAND AVE NE @ MCLYNN AVE NE,0 HIGHLAND & MCLYNN,33.788418,-84.355362,,,,
69226,902255,N HIGHLAND AVE NE @ COURTENAY DR NE,0 HIGHLAND & COURTENAY,33.789513,-84.355576,,,,
69228,902187,N HIGHLAND AVE NE @ MORNINGSIDE DR,0 N HIGHLAND AVE NE & N MORNINGSIDE DR,33.790676,-84.355416,,,,
69230,902188,N HIGHLAND AVE NE @ LANIER PL NE,0 HIGHLAND & LANIER,33.791569,-84.353928,,,,
69232,902189,N HIGHLAND AVE NE @ UNIVERSITY DR,0 HIGHLAND & UNIVERSITY,33.79274,-84.351631,,,,
69234,902190,N HIGHLAND AVE NE @ REEDER CIR NE,0 HIGHLAND & REEDER,33.794399,-84.351021,,,,
69236,902297,N HIGHLAND AVE NE @ CUMBERLAND RD,0 HIGHLAND & CUMBERLAND,33.795311,-84.350655,,,,
69238,901519,N HIGHLAND AVE @ E ROCK SPRINGS RD,0 HIGHLAND & ROCK SPRINGS,33.79649,-84.35006,,,,
69240,901467,JOHNSON RD NE@BEECH VALLEY RD NE,0 JOHNSON & BEECH VALLEY,33.797764,-84.349037,,,,
69242,901468,JOHNSON RD NE@PASADENA AVE NE,0 JOHNSON & PASADENA,33.798466,-84.347809,,,,
69244,901469,JOHNSON RD NE@NOBLE DR NE,0 JOHNSON & NOBLE,33.798759,-84.346794,,,,
69270,901525,E ROCK SPRINGS RD NE @ JOHNSON RD,0 ROCK SPRINGS & JOHNSON,33.796806,-84.349815,,,,
69284,902460,JOHNSON RD NE@HOMESTEAD AVE,0 JOHNSON & HOMESTEAD,33.798607,-84.348045,,,,
69286,902461,JOHNSON RD NE@BEECH VALLEY RD,0 JOHNSON & BEECH VALLEY,33.798172,-84.348946,,,,
69288,902462,N HIGHLAND AVE @  E ROCK SPRINGS RD,0 HIGHLAND & ROCK SPRINGS,33.796417,-84.35051,,,,
69290,902467,N HIGHLAND AVE NE @ CUMBERLAND RD,0 HIGHLAND & CUMBERLAND,33.79565,-84.35086,,,,
69300,902468,N HIGHLAND AVE NE @ REEDER CIR,0 HIGHLAND & REEDER,33.794735,-84.351181,,,,
69302,902469,N HIGHLAND AVE @ UNIVERSITY DR,0 HIGHLAND & UNIVERSITY,33.793463,-84.351585,,,,
69304,902470,N HIGHLAND AVE @ LANIER PL,0 HIGHLAND & LANIER,33.792116,-84.353493,,,,
69306,902493,N HIGHLAND AVE @ MORNINGSIDE DR,0 HIGHLAND & MORNINGSIDE,33.791403,-84.355445,,,,
69308,902494,N HIGHLAND AVE NE @ COURTENAY DR NE,0 HIGHLAND & COURTENAY,33.789909,-84.35585,,,,
69310,902495,N HIGHLAND AVE NE @ MCLYNN AVE,0 HIGHLAND & MCLYNN,33.788631,-84.355675,,,,
69312,902519,N HIGHLAND AVE NE @ AMSTERDAM AVE,0 HIGHLAND & AMSTERDAM,33.787605,-84.355621,,,,
69314,902520,N HIGHLAND AVE @ HIGHLAND TER,0 HIGHLAND & HIGHLAND,33.786197,-84.355392,,,,
69316,902525,N HIGHLAND AVE NE @ GLEN ARDEN WAY,0 HIGHLAND & GLEN ARDEN,33.784912,-84.355141,,,,
69320,902526,CHESHIRE BRIDGE RD@2170,,33.81233,-84.3549,,,,
69322,902527,CHESHIRE BRIDGE RD NE @1989,,33.810452,-84.358253,,,,
69325,902521,PIEDMONT AVE NE@14TH ST NE,0 PIEDMONT & 14TH,33.78709,-84.37807,,,,
69326,902522,PIEDMONT AVE NE@15TH ST NE,0 PIEDMONT AVE NE & 15TH ST NE,33.788224,-84.377418,,,,
69328,902523,PIEDMONT AVE NE@PRADO,0 PIEDMONT & PRADO,33.78912,-84.37626,,,,
69330,902524,PIEDMONT AVE NE@THE PRADO,0 PIEDMONT & THE PRADO,33.791649,-84.373972,,,,
69332,902528,PIEDMONT AVE NE@WESTMINSTER DR NE,0 PIEDMONT & WESTMINSTER,33.793097,-84.372614,,,,
69334,902529,PIEDMONT AVE NE@AVERY DR NE,0 PIEDMONT & AVERY,33.794223,-84.371339,,,,
69336,902530,PIEDMONT AVE NE@1512,,33.79523,-84.37038,,,,
69356,902581,14TH ST@JUNIPER ST,0 14TH & JUNIPER,33.786334,-84.381579,,,,
69360,902582,MONROE DR@2025,,33.809127,-84.374821,,,,
69362,902583,N HIGHLAND AVE @ WESSYNGTON RD,0 HIGHLAND & WESSYNGTON,33.791779,-84.354668,,,,
69368,902588,CHESHIRE BRIDGE RD@WOODLAND AVE,0 CHESHIRE BRIDGE & WOODLAND,33.812074,-84.354804,,,,
69386,902428,MONROE DR@WIMBLEDON RD,0 MONROE & WIMBLEDON,33.80676,-84.37556,,,,
69390,902422,PIEDMONT AVE@PRADO  NE,0 PIEDMONT & PRADO,33.789712,-84.376326,,,,
70018,902432,BRIARCLIFF RD NE@BRIARDALE LN NE,0 BRIARCLIFF & BRIARDALE,33.789009,-84.338867,,,,
70020,901831,BRIARCLIFF RD NE @ N DECATUR RD NE,0 BRIARCLIFF & DECATUR,33.790634,-84.337929,,,,
70032,901834,BRIARCLIFF RD NE@JOHNSON RD NE,0 BRIARCLIFF & JOHNSON,33.805031,-84.336723,,,,
70036,901835,BRIARCLIFF RD NE@SHEPHERDS LN NE,0 BRIARCLIFF & SHEPHERDS,33.806873,-84.33548,,,,
70040,901836,BRIARCLIFF RD NE@STEPHENS DR NE,0 BRIARCLIFF & STEPHENS,33.81162,-84.3342,,,,
70042,901837,E ROCK SPRINGS RD @ ROCK SPRINGS CR,0 E ROCK SPRINGS RD NE & ROCK SPRINGS CIR NE,33.79305,-84.340516,,,,
70044,901771,WOODLAND HILLS DR NE @ WOODLAND AVE,0 WOODLAND HILLS DR NE & WOODLAND AVE NE,33.81223,-84.346275,,,,
70046,901772,WOODLAND HILLS DR NE@PALAFOX DR,0 WOODLAND HILLS DR NE & PALAFOX DR NE,33.812159,-84.346297,,,,
70048,901773,WOODLAND HILLS DR NE @ JANES LN,0 WOODLAND HILLS & JANES,33.811886,-84.344009,,,,
70050,901774,WOODLAND HILLS DR NE@VISTA TRL NE,0 WOODLAND HILLS & VISTA,33.811676,-84.342889,,,,
70052,901943,WOODLAND HILLS DR NE @ RALPH RD,0 WOODLAND HILLS DR NE & GA-3,33.811721,-84.34312,,,,
70054,901944,WOODLAND HILLS DR NE @ COUNTRY LN,0 WOODLAND HILLS & COUNTRY,33.813667,-84.341797,,,,
70064,902054,BRIARCLIFF RD NE@1256,,33.787888,-84.339737,,,,
70072,902055,JOHNSON RD NE@MEADOWDALE AVE NE,0 JOHNSON & MEADOWDALE,33.799492,-84.34436,,,,
70074,901990,JOHNSON RD NE@PASADENA AVE NE,0 JOHNSON & PASADENA,33.80106,-84.342659,,,,
70076,901991,JOHNSON RD NE@NOBLE DR,0 JOHNSON & NOBLE,33.80267,-84.340561,,,,
70078,901993,JOHNSON RD NE@HELEN DR NE,0 JOHNSON RD NE & HELEN DR NE,33.803514,-84.339876,,,,
70089,902058,BRIARCLIFF RD@SHEPHERDS LN,0 BRIARCLIFF & SHEPHERDS,33.80795,-84.33527,,,,
70090,902104,BRIARCLIFF RD NE @ CLIFTON RD NE,0 BRIARCLIFF & CLIFTON,33.806126,-84.336227,,,,
70108,902281,BRIARCLIFF RD NE@UNIVERSITY DR NE,0 BRIARCLIFF & UNIVERSITY,33.790025,-84.338712,,,,
70116,902217,BRIARCLIFF RD NE@OAK PARK DR  NE,0 BRIARCLIFF RD NE & OAK PARK DR NE,33.785451,-84.341015,,,,
70122,902218,N DECATUR RD NE @ DOWMAN DR NE,0 N DECATUR RD NE & DOWMAN DR NE,33.788326,-84.325539,,,,
70144,901492,CLIFTON RD NE @ GAMBRELL DR,0 CLIFTON & GAMBRELL,33.790074,-84.320686,,,,
70146,901493,CLIFTON RD NE@LOWERGATE DR NE,0 CLIFTON & LOWERGATE,33.79163,-84.32079,,,,
70148,901560,CLIFTON RD NE@UPPER GATE DR NE,0 CLIFTON & UPPER GATE,33.79261,-84.32074,,,,
70150,901561,CLIFTON RD NE@HAYGOOD DR NE,0 CLIFTON & HAYGOOD,33.79494,-84.32106,,,,
70152,901604,CLIFTON RD NE@GATEWOOD RD NE,0 CLIFTON & GATEWOOD,33.796928,-84.322083,,,,
70154,901605,CLIFTON RD NE@HOUSTON MILL RD NE,0 CLIFTON RD NE & HOUSTON MILL RD NE,33.798279,-84.323472,,,,
70156,901494,CLIFTON RD NE@HOUSTON MILL RD,0 CLIFTON & HOUSTON MILL,33.79931,-84.3244,,,,
70158,901495,CLIFTON RD NE@1641,1600 CLIFTON,33.800091,-84.325874,,,,
70160,901496,CLIFTON RD@TURNER LN,0 CLIFTON & TURNER,33.80075,-84.32681,,,,
70162,901497,CLIFTON RD NE@TURNER LN NE,0 CLIFTON RD NE & TURNER LN NE,33.800758,-84.328737,,,,
70164,901606,CLIFTON RD NE@1749,,33.801159,-84.330574,,,,
70166,902239,CLIFTON RD@OLD BRIARCLIFF WAY,0 CLIFTON RD NE,33.802646,-84.332621,,,,
70168,902173,CLIFTON RD NE@BILTMORE DR NE,0 CLIFTON & BILTMORE,33.80481,-84.334709,,,,
70170,902174,CLIFTON RD NE@BRIARCLIFF RD NE,0 CLIFTON RD NE & BRIARCLIFF RD NE,33.806154,-84.335917,,,,
70174,902175,BRIARCLIFF RD NE@BRIAR VISTA TER NE,0 BRIARCLIFF & BRIAR VISTA,33.81022,-84.33459,,,,
70178,902283,E ROCK SPRINGS RD @ CUMBERLAND RD,0 ROCK SPRINGS & CUMBERLAND,33.794922,-84.344894,,,,
70180,902284,E ROCK SPRINGS RD NE @ MARKAN DR NE,0 ROCK SPRINGS & MARKAN,33.79404,-84.34328,,,,
70181,902285,E ROCK SPRINGS RD @ ROCK SPRINGS CR,0 E ROCK SPRINGS RD NE & ROCK SPRINGS CIR NE,33.792988,-84.340451,,,,
70183,902176,E ROCK SPRINGS RD NE @ N DECATUR RD,0 ROCK SPRINGS & DECATUR,33.79187,-84.33935,,,,
70184,902177,N DECATUR RD NE @ BRIARCLIFF RD NE,0 N DECATUR RD NE & BRIARCLIFF RD NE,33.790974,-84.338134,,,,
70186,902178,N DECATUR RD NE @ SPRINGDALE RD NE,0 DECATUR & SPRINGDALE,33.789749,-84.334953,,,,
70188,902179,N DECATUR RD NE @ OXFORD RD NE,0 DECATUR & OXFORD,33.78906,-84.33315,,,,
70190,902287,N DECATUR RD NE @ OAKDALE RD NE,0 DECATUR & OAKDALE,33.7885,-84.33213,,,,
70200,901724,N DECATUR RD NE @ LULLWATER RD,0 DECATUR & LULLWATER,33.78715,-84.32853,,,,
70201,901725,N DECATUR RD @ WASH LIVELY CIR,0 DECATUR & WASH LIVELY,33.791806,-84.283459,,,,
70202,901796,N DECATUR RD NE @ S OXFORD RD NE,,33.788218,-84.325267,,,,
70204,901797,N DECATUR RD NE @ 1641,0 DECATUR & CLIFTON,33.78802,-84.32328,,,,
70206,901798,N DECATUR RD NE @ CLIFTON RD,0 DECATUR & CLIFTON,33.788479,-84.321327,,,,
70208,901839,N DECATUR RD NE @ EMORY DR NE,0 DECATUR & EMORY,33.789246,-84.31913,,,,
70210,901726,N DECATUR RD NE @ BURLINGTON RD NE,0 DECATUR & BURLINGTON,33.79015,-84.31769,,,,
