route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
14782,5,7658816,Route 95 - West End Station,0,408217,116676
14782,5,7642875,Route 95 - West End Station,0,407572,116676
14782,5,7667272,Route 95 - West End Station,0,408020,116676
14782,5,7661803,Route 95 - West End Station,0,408020,116676
14782,5,7664554,Route 95 - King Arnold Street,1,408218,116847
14782,5,7658818,Route 95 - West End Station,0,408217,116676
14782,5,7648723,Route 95 - West End Station,0,408218,116676
14782,5,7660899,Route 95 - King Arnold Street,1,408218,116847
14782,5,7661799,Route 95 - West End Station,0,408217,116676
14782,5,7668076,Route 95 - West End Station,0,408217,116676
14782,5,7652545,Route 95 - West End Station,0,408218,116676
14782,5,7642878,Route 95 - West End Station,0,408217,116676
14782,5,7648725,Route 95 - King Arnold Street,1,408218,116847
14782,5,7660230,Route 95 - West End Station,0,408217,116676
14782,5,7642889,Route 95 - West End Station,0,408613,116676
14782,5,7658820,Route 95 - King Arnold Street,1,408217,116847
14782,5,7660234,Route 95 - West End Station,0,408218,116676
14782,5,7652547,Route 95 - King Arnold Street,1,408218,116847
14782,5,7660235,Route 95 - West End Station,0,408218,116676
14782,5,7666980,Route 95 - King Arnold Street,1,408218,116847
14782,5,7642884,Route 95 - King Arnold Street,1,408218,116847
14782,5,7666393,Route 95 - King Arnold Street,1,408020,116847
14782,5,7669428,Route 95 - King Arnold Street,1,408217,116847
14782,5,7642882,Route 95 - King Arnold Street,1,408217,116847
14782,5,7669623,Route 95 - King Arnold Street,1,408613,116847
14782,5,7666603,Route 95 - King Arnold Street,1,408613,116847
14782,5,7668532,Route 95 - West End Station,0,408423,116676
14782,5,7670403,Route 95 - West End Station,0,408218,116676
14782,5,7668077,Route 95 - King Arnold Street,1,408020,116847
14782,5,7669429,Route 95 - King Arnold Street,1,408020,116847
14782,5,7648729,Route 95 - King Arnold Street,1,408613,116847
14782,5,7642891,Route 95 - King Arnold Street,1,408423,116847
14782,5,7660233,Route 95 - King Arnold Street,1,408217,116847
14782,5,7652544,Route 95 - West End Station,0,408218,116676
14782,5,7645956,Route 95 - King Arnold Street,1,408218,116847
14782,5,7660232,Route 95 - King Arnold Street,1,408217,116847
